Date,Callsign,Grid,Freq (MHz),Lat,Lon
2024-05-10,W2NAF,FN21ei,15.0,41.33333206176758,-75.66666412353516
Hour (UTC),Doppler (Hz),Spread (mHz),Level (dB)
20.85,-1.1487599611282349,445.0,83.5
20.86667,-0.17928999662399292,490.0,78.13
20.88333,0.05222000181674957,494.0,78.68
20.9,-0.6458399891853333,545.0,76.28
20.91667,-1.2133599519729614,1043.0,69.87
20.93333,-0.9245799779891968,1031.0,71.83
20.95,1.7109800577163696,1688.0,68.28
20.96667,2.720789909362793,1079.0,65.36
20.98333,3.8981499671936035,706.0,61.02
21.0,2.3861100673675537,1304.0,51.85
21.01667,1.2020200490951538,1192.0,61.74
21.03333,1.9589500427246094,1020.0,66.27
21.05,2.6102399826049805,1114.0,64.16
21.06667,3.470089912414551,972.0,59.13
21.08333,2.817620038986206,2076.0,51.28
21.1,2.3412299156188965,2771.0,48.68
21.11667,-0.38060998916625977,2766.0,44.52
21.13333,-1.3094099760055542,1775.0,48.24
21.15,-1.847309947013855,3308.0,43.36
21.16667,-2.220370054244995,2863.0,44.86
21.18333,-2.124079942703247,2981.0,50.96
21.2,-0.23738999664783478,3169.0,56.33
21.21667,-0.22240999341011047,3251.0,56.51
21.23333,-1.152519941329956,3332.0,55.63
21.25,-1.3798199892044067,2109.0,54.23
21.26667,0.017170000821352005,2908.0,53.17
21.28333,-2.2857398986816406,4127.0,50.58
21.3,-1.8162599802017212,2606.0,53.64
21.31667,-1.825819969177246,2642.0,57.61
21.33333,-1.9863899946212769,3028.0,54.89
21.35,-2.5875298976898193,2749.0,51.41
21.36667,-3.2910099029541016,1993.0,54.79
21.38333,-2.769979953765869,1817.0,61.18
21.4,-2.4268898963928223,1607.0,65.7
21.41667,-1.8792599439620972,1565.0,66.89
21.43333,-0.906279981136322,1436.0,69.8
21.45,-0.6872900128364563,2030.0,67.36
21.46667,1.4766299724578857,2249.0,61.99
21.48333,1.773650050163269,2291.0,53.87
21.5,0.7990000247955322,2897.0,46.41
21.51667,1.3676700592041016,2185.0,43.45
21.53333,3.011080026626587,1706.0,47.03
21.55,2.606139898300171,1898.0,45.54
21.56667,1.8444199562072754,2288.0,43.12
21.58333,1.4747200012207031,2012.0,43.86
21.6,0.23154999315738678,2199.0,38.62
21.61667,-0.16936999559402466,2256.0,34.57
21.63333,-1.140720009803772,2594.0,36.28
21.65,1.9310699701309204,2561.0,41.51
21.66667,1.786139965057373,2766.0,46.48
21.68333,1.8867199420928955,2945.0,46.24
21.7,2.2935500144958496,2700.0,49.66
21.71667,2.065579891204834,2788.0,50.78
21.73333,1.6457699537277222,2644.0,47.96
21.75,1.786870002746582,3129.0,44.26
21.76667,2.0395898818969727,2883.0,39.76
21.78333,1.3083800077438354,2922.0,37.85
21.8,0.44460999965667725,2885.0,36.67
21.81667,2.2055699825286865,2665.0,37.38
21.83333,2.18681001663208,2776.0,41.33
21.85,1.3948500156402588,3477.0,43.8
21.86667,1.3661600351333618,3363.0,44.57
21.88333,1.2441200017929077,3447.0,44.89
21.9,1.5277199745178223,3203.0,46.53
21.91667,1.0516799688339233,3181.0,46.49
21.93333,0.3415600061416626,3164.0,46.5
21.95,1.5540399551391602,2992.0,48.29
21.96667,1.1554700136184692,3214.0,48.16
21.98333,2.2774600982666016,2810.0,46.62
22.0,2.3543601036071777,2591.0,45.75
22.01667,2.804029941558838,2522.0,44.54
22.03333,2.8360400199890137,1947.0,44.67
22.05,3.014810085296631,1797.0,44.19
22.06667,2.5707900524139404,2214.0,45.62
22.08333,1.6096800565719604,2346.0,48.08
22.1,-0.12330999970436096,2721.0,48.67
22.11667,-1.5009000301361084,2641.0,45.52
22.13333,-2.1796700954437256,2350.0,43.21
22.15,-2.87923002243042,2041.0,44.78
22.16667,-2.628809928894043,2210.0,45.4
22.18333,-2.513819932937622,2148.0,53.93
22.2,-2.670759916305542,1927.0,49.98
22.21667,-1.6970900297164917,2174.0,43.0
22.23333,-0.7562800049781799,2003.0,37.7
22.25,-0.5613600015640259,1806.0,35.56
22.26667,0.7437899708747864,1816.0,35.82
22.28333,2.4497599601745605,1583.0,35.77
22.3,2.8074400424957275,1599.0,35.44
22.31667,2.2698400020599365,1553.0,34.12
22.33333,2.53983998298645,1605.0,33.74
22.35,2.3558099269866943,1612.0,34.4
22.36667,2.5365500450134277,1566.0,33.7
22.38333,2.4141499996185303,1525.0,33.97
22.4,2.43503999710083,1739.0,34.43
22.41667,2.3290998935699463,1670.0,34.41
22.43333,1.4534300565719604,1932.0,34.33
22.45,0.8182200193405151,1523.0,33.93
22.46667,0.6392999887466431,1563.0,34.85
22.48333,1.1787400245666504,1813.0,36.68
22.5,1.3801900148391724,1721.0,34.84
22.51667,0.893589973449707,1705.0,34.62
22.53333,-0.5273600220680237,1892.0,31.31
22.55,-1.0165899991989136,1970.0,31.99
22.56667,-1.0700000524520874,2187.0,31.21
22.58333,-2.423140048980713,2324.0,24.9
22.6,-2.7845399379730225,2220.0,29.39
22.61667,-0.5488899946212769,2780.0,38.92
22.63333,1.3436599969863892,2805.0,39.47
22.65,1.417449951171875,3298.0,38.56
22.66667,1.410580039024353,2817.0,36.64
22.68333,2.170330047607422,2016.0,34.98
22.7,2.085129976272583,1992.0,33.4
22.71667,1.6317800283432007,2018.0,32.71
22.73333,1.5267000198364258,2176.0,34.3
22.75,1.1292500495910645,2129.0,35.77
22.76667,1.1976399421691895,1929.0,37.18
22.78333,0.888949990272522,1858.0,39.08
22.8,1.2544399499893188,1948.0,39.34
22.81667,1.778130054473877,1733.0,40.87
22.83333,0.8097900152206421,1715.0,42.04
22.85,1.6180000305175781,1524.0,41.21
22.86667,1.4067399501800537,1610.0,41.2
22.88333,1.914489984512329,1789.0,43.56
22.9,2.346169948577881,1942.0,45.38
22.91667,2.355329990386963,1885.0,46.13
22.93333,1.8090800046920776,1936.0,45.51
22.95,1.1398199796676636,1695.0,42.52
22.96667,1.082260012626648,1684.0,43.46
22.98333,1.2628899812698364,2131.0,43.23
23.0,1.150189995765686,1819.0,39.31
23.01667,0.717769980430603,2092.0,40.13
23.03333,0.7954699993133545,1830.0,40.31
23.05,0.5682600140571594,1744.0,39.35
23.06667,0.3616800010204315,1713.0,40.74
23.08333,0.7116900086402893,1666.0,40.34
23.1,0.6301400065422058,1587.0,40.22
23.11667,0.6284800171852112,1777.0,38.81
23.13333,0.6303600072860718,1795.0,40.26
23.15,0.07598000019788742,1894.0,39.28
23.16667,-0.6520000100135803,2069.0,41.25
23.18333,-1.3759000301361084,1899.0,44.03
23.2,-1.2819299697875977,1961.0,49.02
23.21667,-0.09762000292539597,2233.0,49.66
23.23333,-0.420989990234375,2662.0,46.97
23.25,-1.946679949760437,2776.0,48.3
23.26667,-1.5326100587844849,2782.0,49.84
23.28333,-2.6366400718688965,2091.0,50.5
23.3,-2.8094100952148438,1658.0,53.01
23.31667,-2.7164299488067627,1289.0,58.02
23.33333,-1.800879955291748,1480.0,59.81
23.35,0.3861300051212311,1573.0,63.56
23.36667,0.33834999799728394,1465.0,62.39
23.38333,1.0578399896621704,1336.0,62.31
23.4,0.9981200098991394,1406.0,60.2
23.41667,0.6748800277709961,1285.0,58.77
23.43333,0.6581199765205383,1339.0,59.55
23.45,0.129830002784729,1371.0,60.45
23.46667,-0.9290599822998047,1590.0,59.7
23.48333,-0.5647600293159485,1745.0,58.57
23.5,-1.5130000114440918,1581.0,53.6
23.51667,-1.2717100381851196,1719.0,52.76
23.53333,-1.5286799669265747,1784.0,50.4
23.55,-1.6380599737167358,1667.0,49.02
23.56667,-1.515220046043396,1641.0,48.7
23.58333,-1.427690029144287,1790.0,48.04
23.6,-1.6138999462127686,1840.0,46.11
23.61667,-1.8506300449371338,1618.0,45.05
23.63333,-1.9380199909210205,1689.0,44.71
23.65,-2.3533899784088135,1648.0,44.68
23.66667,-2.6128199100494385,1430.0,44.87
23.68333,-2.6250500679016113,1069.0,44.97
23.7,-2.3772799968719482,999.0,44.21
23.71667,-1.842960000038147,958.0,45.14
23.73333,-2.147239923477173,1464.0,49.14
23.75,-2.068120002746582,1458.0,53.04
23.76667,-2.349400043487549,1393.0,51.83
23.78333,-1.7723499536514282,1576.0,52.26
23.8,-2.313230037689209,1402.0,53.98
23.81667,-2.233720064163208,1400.0,54.02
23.83333,-2.214210033416748,1131.0,54.4
23.85,-2.6228299140930176,1124.0,52.58
23.86667,-2.6937499046325684,1243.0,49.29
23.88333,-2.5249500274658203,1239.0,47.8
23.9,-2.2786900997161865,1222.0,47.39
23.91667,-2.561609983444214,1326.0,45.19
23.93333,-2.15054988861084,1289.0,44.22
23.95,-2.0193700790405273,1306.0,43.37
23.96667,-2.0384700298309326,1295.0,43.2
